art_name,sone_name
高胜美,我还是永远的爱着你
高胜美,白云
高胜美,梨山痴情花
高胜美,娜奴娃情歌
高胜美,为了一个你
高胜美,不能忘
高胜美,情深似海
高胜美,心上人
高胜美,不敢说爱
高胜美,少年爱姑娘
高胜美,多么好！我的心上人
高胜美,盼情郎
高胜美,再会吧！我的心上人
高胜美,娜奴娃情歌
高胜美,梨山痴情花
高胜美,美酒加咖啡
高胜美,流水年华
高胜美,我不管
高胜美,你的肩是我今生的天
高胜美,依赖
高胜美,如果我不是你的爱人
高胜美,深怕深情
高胜美,爱得太深忘了痛
高胜美,玫瑰爱情
高胜美,请我喝杯咖啡好吗？
高胜美,当掌声响起
高胜美,倩女幽魂
高胜美,滚滚红尘
高胜美,追梦人
高胜美,来生缘
高胜美,为了爱梦一生
高胜美,如果你是我的传说
高胜美,刻苦铭心
高胜美,铁心肠
高胜美,越爱越痛
高胜美,我等到花儿也谢了
高胜美,雨一直下
高胜美,受害人
高胜美,我为你伤心
高胜美,上弦月
高胜美,冰雨
高胜美,青青河边草
高胜美,千年等一回
高胜美,彩云伴海鸥
高胜美,望夫崖
高胜美,何苦
高胜美,说一声再见
高胜美,爱情的梦
高胜美,看不见温柔
高胜美,山地情歌
高胜美,我有一个秘密
高胜美,别再留念山外山
高胜美,少女的心
高胜美,为你已陶醉
高胜美,我在思念你
高胜美,欺骗我的心
高胜美,长兴村之恋
高胜美,难忘的心上人
高胜美,情难枕
高胜美,红尘来去一场梦
高胜美,爱如潮水
高胜美,出嫁
高胜美,情网
高胜美,葬心
高胜美,等你等到我心痛
高胜美,吻别
高胜美,容易受伤的女人
高胜美,选择
高胜美,蝶儿蝶儿满天飞
高胜美,飘
高胜美,杵歌
高胜美,枫叶情
高胜美,青年人的心声
高胜美,说起了我的梦
高胜美,缘深缘浅
高胜美,我的心碎琉璃
高胜美,今夜星空
高胜美,流浪汉
高胜美,今夜不一样
高胜美,爱你直到亿万年
高胜美,爱的迷途
高胜美,午夜世界
高胜美,我不敢
高胜美,不要说分手
高胜美,不要抛弃我
高胜美,今夜雨蒙蒙
高胜美,你曾经爱过我
高胜美,南海姑娘
高胜美,夜空
高胜美,我没有骗你
高胜美,枫叶情
高胜美,水仙
高胜美,爱的礼物
高胜美,葡萄成熟时
高胜美,你可知道我爱谁
高胜美,心上人
高胜美,忘情水
高胜美,容易受伤的女人
高胜美,青梅竹马
高胜美,为情所困
高胜美,九百九十九朵玫瑰
高胜美,出嫁
高胜美,情网
高胜美,情难枕
高胜美,为了爱梦一生
高胜美,追梦人
高胜美,亲密爱人
高胜美,半梦半醒之间
高胜美,只要你过得比我好
高胜美,梦醒时分
高胜美,请你记得我的好
高胜美,我是不是你最疼爱的人
高胜美,吻别
高胜美,如果你是我的传说
高胜美,那一场风花雪月的事
高胜美,用心良苦
高胜美,依然爱你
高胜美,发烧歌
高胜美,梦芽
高胜美,我的爱人在何方
高胜美,不再想你
高胜美,轻轻一声叹别离
高胜美,你是杯中酒
高胜美,今夜最后的探戈
高胜美,我该怎么做
高胜美,深情的目光
高胜美,不再留恋
高胜美,感觉
高胜美,难望的初恋情人
高胜美,又是细雨
高胜美,望夫崖
高胜美,情定望夫崖
高胜美,说一声再见
高胜美,柔
高胜美,归人
高胜美,还我柔情
高胜美,聚散俩依依
高胜美,让心儿圈起来
高胜美,读你
高胜美,你可知道我爱谁
高胜美,爱你在心口难开
高胜美,高山青
高胜美,默默祝福你
高胜美,碧兰村姑娘
高胜美,海角天涯
高胜美,一颗情泪
高胜美,夜空
高胜美,浪子泪
高胜美,松林的低语
高胜美,星星知我心
高胜美,得不到的爱情
高胜美,喝采
高胜美,流水年华
高胜美,飘香梦
高胜美,开卷诗
高胜美,原来的我
高胜美,分手
高胜美,风飞沙
高胜美,一翦梅
高胜美,一帘幽梦
高胜美,昨夜星辰
高胜美,蝶儿蝶儿满天飞
高胜美,情定望夫崖
高胜美,六个梦
高胜美,雪落无痕
高胜美,爱花千万知花意
高胜美,三朵花
高胜美,往事浑如梦
高胜美,情深锁!情深锁!
高胜美,秋莲
高胜美,再见我的爱
高胜美,其实你不懂我的心
高胜美,请你记得我的好
高胜美,舍不得
高胜美,心雨
高胜美,梦醒时分
高胜美,我是不是你最疼爱的人
高胜美,只要你过得比我好
高胜美,大约在冬季
高胜美,恋曲1990
高胜美,半梦半醒之间
高胜美,相思
高胜美,忘情水
高胜美,我是不是该安静的走开
高胜美,亲密爱人
高胜美,容易受伤的女人
高胜美,爱上一个不回家的人
高胜美,吻别
高胜美,伤心酒店
高胜美,艺界人生
高胜美,春天哪会这呢寒
高胜美,返来阮身边
高胜美,牵阮的手
高胜美,雪中红
高胜美,请不要走
高胜美,祝你顺风
高胜美,我要对你说
高胜美,路边的野花不要采
高胜美,意难忘
高胜美,春风吻上我的脸
高胜美,钟山春
高胜美,路边野花不要采
高胜美,心有千千结
高胜美,祝你顺风
高胜美,另一种乡愁
高胜美,情人的黄衬衫
高胜美,一朵小花
高胜美,月光小夜曲
高胜美,女儿圈
高胜美,何日再吻君
高胜美,杵歌
高胜美,碧兰村的姑娘
高胜美,年轻人的心声
高胜美,马兰山歌
高胜美,心上人
高胜美,槟榔村之恋
高胜美,鸟来山下一朵花
高胜美,我还是永远的爱着你
高胜美,杵歌
高胜美,年轻人的心声
高胜美,马兰山歌
高胜美,心上人
高胜美,太阳雨
高胜美,飘荡的我
高胜美,昨夜情深
高胜美,柔情热血
高胜美,我和我的寂寞
高胜美,只换得几片哀愁
高胜美,太阳骤成雨
高胜美,也许
高胜美,有你的日子
高胜美,无奈的叹息
高胜美,情琴
高胜美,我的心是中秋的月
高胜美,张开翅膀
高胜美,深情目光
高胜美,我爱秋莲
高胜美,一封难回的信
高胜美,寻梦园
高胜美,樱花恋
高胜美,诗意
高胜美,蒙蒙细雨忆当年
高胜美,爱你爱在心坎里
高胜美,昨夜梦醒时
高胜美,美丽的谎言
高胜美,祝你幸福
高胜美,默默祝福你
高胜美,张开翅膀
